;total_graz;total_mainz;total_chemnitz;total_basel;total_stuttgart;total_marburg;total_halle;total_wien;total_erfurt;rel_graz;rel_mainz;rel_chemnitz;rel_basel;rel_stuttgart;rel_marburg;rel_halle;rel_wien;rel_erfurt;total_A;total_S;total_G;rel_G;rel_A;rel_S
119283492;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
142549940;0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0014204545454545455;0.0;1;0;1;0.00012909888974954817;0.0007102272727272727;0.0
118584944;5;0;0;1;3;4;10;4;2;0.0035714285714285713;0.0;0.0;0.0016051364365971107;0.004405286343612335;0.009174311926605505;0.0077459333849728895;0.005681818181818182;0.006230529595015576;9;1;19;0.004592676875034385;0.004626623376623376;0.0016051364365971107
118547453;0;7;3;1;0;0;0;2;1;0.0;0.012962962962962963;0.022900763358778626;0.0016051364365971107;0.0;0.0;0.0;0.002840909090909091;0.003115264797507788;2;1;11;0.0064964985198748965;0.0014204545454545455;0.0016051364365971107
118581775;0;0;0;0;1;0;0;3;0;0.0;0.0;0.0;0.0;0.0014684287812041115;0.0;0.0;0.004261363636363636;0.0;3;0;1;0.00024473813020068524;0.002130681818181818;0.0
118646931;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
120246910;0;0;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0022935779816513763;0.0;0.0;0.0;0;0;1;0.00038226299694189603;0.0;0.0
11862721X;0;4;0;1;1;0;1;0;0;0.0;0.007407407407407408;0.0;0.0016051364365971107;0.0014684287812041115;0.0;0.000774593338497289;0.0;0.0;0;1;6;0.0016084049211848013;0.0;0.0016051364365971107
118507184;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
118555553;0;0;0;2;0;0;0;2;0;0.0;0.0;0.0;0.0032102728731942215;0.0;0.0;0.0;0.002840909090909091;0.0;2;2;0;0.0;0.0014204545454545455;0.0032102728731942215
1121683894;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
121383261;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;0;0.0;0.0007102272727272727;0.0
118577409;0;0;0;0;0;0;2;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.001549186676994578;0.0;0.0;0;0;2;0.00025819777949909634;0.0;0.0
119234173;0;0;0;0;0;0;2;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.001549186676994578;0.0;0.0;0;0;2;0.00025819777949909634;0.0;0.0
118623362;1;0;0;0;0;0;0;2;2;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.002840909090909091;0.006230529595015576;3;0;2;0.0010384215991692627;0.0017775974025974026;0.0
118604376;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0
118541358;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
118829637;0;0;0;0;1;4;6;0;0;0.0;0.0;0.0;0.0;0.0014684287812041115;0.009174311926605505;0.004647560030983733;0.0;0.0;0;0;11;0.002548383456465558;0.0;0.0
120020513;0;0;0;2;0;0;0;2;0;0.0;0.0;0.0;0.0032102728731942215;0.0;0.0;0.0;0.002840909090909091;0.0;2;2;0;0.0;0.0014204545454545455;0.0032102728731942215
118587080;5;0;0;1;2;0;2;10;0;0.0035714285714285713;0.0;0.0;0.0016051364365971107;0.002936857562408223;0.0;0.001549186676994578;0.014204545454545454;0.0;15;1;4;0.0007476740399004669;0.008887987012987012;0.0016051364365971107
118637460;1;0;0;0;0;0;0;0;0;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;0.0;0.00035714285714285714;0.0
116296240;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;0;0.0;0.0007102272727272727;0.0
132957078;1;0;0;0;1;1;0;0;0;0.0007142857142857143;0.0;0.0;0.0;0.0014684287812041115;0.0022935779816513763;0.0;0.0;0.0;1;0;2;0.0006270011271425814;0.00035714285714285714;0.0
1026456800;1;0;0;0;0;0;0;0;0;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;0.0;0.00035714285714285714;0.0
118515551;4;1;0;2;6;0;3;6;0;0.002857142857142857;0.001851851851851852;0.0;0.0032102728731942215;0.00881057268722467;0.0;0.0023237800154918666;0.008522727272727272;0.0;10;2;10;0.0021643674257613983;0.005689935064935064;0.0032102728731942215
118601032;0;0;0;1;0;0;3;0;0;0.0;0.0;0.0;0.0016051364365971107;0.0;0.0;0.0023237800154918666;0.0;0.0;0;1;3;0.00038729666924864443;0.0;0.0016051364365971107
124061370;1;0;0;0;0;0;1;0;0;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;1;0;1;0.00012909888974954817;0.00035714285714285714;0.0
118691724;5;2;1;0;2;0;0;2;0;0.0035714285714285713;0.003703703703703704;0.007633587786259542;0.0;0.002936857562408223;0.0;0.0;0.002840909090909091;0.0;7;0;5;0.0023790248420619115;0.0032061688311688314;0.0
1015710166;0;0;0;0;1;0;0;0;0;0.0;0.0;0.0;0.0;0.0014684287812041115;0.0;0.0;0.0;0.0;0;0;1;0.00024473813020068524;0.0;0.0
118625527;0;2;0;0;0;0;0;1;0;0.0;0.003703703703703704;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;2;0.0006172839506172839;0.0007102272727272727;0.0
12339371X;1;0;0;0;0;0;0;0;0;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;0.0;0.00035714285714285714;0.0
118607960;1;7;1;19;1;7;6;3;0;0.0007142857142857143;0.012962962962962963;0.007633587786259542;0.030497592295345103;0.0014684287812041115;0.016055045871559634;0.004647560030983733;0.004261363636363636;0.0;4;19;22;0.007127930905494997;0.002487824675324675;0.030497592295345103
11880975X;0;0;0;0;0;0;3;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0023237800154918666;0.0;0.0;0;0;3;0.00038729666924864443;0.0;0.0
124287646;1;0;0;0;3;0;3;0;0;0.0007142857142857143;0.0;0.0;0.0;0.004405286343612335;0.0;0.0023237800154918666;0.0;0.0;1;0;6;0.0011215110598507003;0.00035714285714285714;0.0
118819542;0;1;0;0;0;0;0;0;0;0.0;0.001851851851851852;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;1;0.00030864197530864197;0.0;0.0
12871977X;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
118753444;1;0;0;0;0;0;0;0;0;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;0.0;0.00035714285714285714;0.0
118628860;4;0;0;15;6;5;4;4;5;0.002857142857142857;0.0;0.0;0.024077046548956663;0.00881057268722467;0.011467889908256881;0.003098373353989156;0.005681818181818182;0.01557632398753894;8;15;20;0.0064921933228349405;0.004269480519480519;0.024077046548956663
118585940;0;1;0;0;0;0;0;0;0;0.0;0.001851851851851852;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;1;0.00030864197530864197;0.0;0.0
1205166688;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;0;0.0;0.0007102272727272727;0.0
121274942;0;0;0;0;0;0;2;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.001549186676994578;0.0;0.0;0;0;2;0.00025819777949909634;0.0;0.0
1083038818;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;0;0.0;0.0007102272727272727;0.0
123626129;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;0;0.0;0.0007102272727272727;0.0
118502751;0;2;0;0;0;0;1;3;0;0.0;0.003703703703703704;0.0;0.0;0.0;0.0;0.000774593338497289;0.004261363636363636;0.0;3;0;3;0.0007463828403668321;0.002130681818181818;0.0
118803336;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
118616587;2;0;0;0;1;0;0;1;0;0.0014285714285714286;0.0;0.0;0.0;0.0014684287812041115;0.0;0.0;0.0014204545454545455;0.0;3;0;1;0.00024473813020068524;0.0014245129870129871;0.0
118525727;0;1;0;1;2;0;1;4;0;0.0;0.001851851851851852;0.0;0.0016051364365971107;0.002936857562408223;0.0;0.000774593338497289;0.005681818181818182;0.0;4;1;4;0.0009272171254595605;0.002840909090909091;0.0016051364365971107
118614401;0;0;0;0;0;1;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0022935779816513763;0.000774593338497289;0.0;0.0;0;0;2;0.0005113618866914442;0.0;0.0
118554700;2;0;0;0;0;0;4;1;0;0.0014285714285714286;0.0;0.0;0.0;0.0;0.0;0.003098373353989156;0.0014204545454545455;0.0;3;0;4;0.0005163955589981927;0.0014245129870129871;0.0
129664553;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;0;0.0;0.0007102272727272727;0.0
11872780X;0;0;0;0;0;0;0;0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.012461059190031152;0;0;4;0.0020768431983385254;0.0;0.0
118603140;11;6;0;3;2;2;10;32;1;0.007857142857142858;0.011111111111111112;0.0;0.004815409309791332;0.002936857562408223;0.0045871559633027525;0.0077459333849728895;0.045454545454545456;0.003115264797507788;43;3;21;0.0049160538032171274;0.026655844155844155;0.004815409309791332
11858104X;0;0;0;0;0;0;0;4;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005681818181818182;0.0;4;0;0;0.0;0.002840909090909091;0.0
124712193;0;0;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0022935779816513763;0.0;0.0;0.0;0;0;1;0.00038226299694189603;0.0;0.0
118797395;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
100232000;1;0;0;0;0;0;0;0;0;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;0.0;0.00035714285714285714;0.0
118832891;0;0;0;1;0;0;1;0;0;0.0;0.0;0.0;0.0016051364365971107;0.0;0.0;0.000774593338497289;0.0;0.0;0;1;1;0.00012909888974954817;0.0;0.0016051364365971107
11904157X;0;1;0;0;0;0;0;2;0;0.0;0.001851851851851852;0.0;0.0;0.0;0.0;0.0;0.002840909090909091;0.0;2;0;1;0.00030864197530864197;0.0014204545454545455;0.0
107640104;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
120565528;0;0;0;0;0;0;6;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.004647560030983733;0.0;0.0;0;0;6;0.0007745933384972889;0.0;0.0
123228050;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;0;0.0;0.0007102272727272727;0.0
10692981X;1;0;0;0;0;0;0;2;0;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.002840909090909091;0.0;3;0;0;0.0;0.0017775974025974026;0.0
119511231;0;1;0;0;0;0;0;0;0;0.0;0.001851851851851852;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;1;0.00030864197530864197;0.0;0.0
119524678;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
121111342;0;1;0;0;0;0;0;0;0;0.0;0.001851851851851852;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;1;0.00030864197530864197;0.0;0.0
119449072;0;1;0;0;0;0;0;0;0;0.0;0.001851851851851852;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;1;0.00030864197530864197;0.0;0.0
118200283;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
118507109;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;0;0.0;0.0007102272727272727;0.0
119015269;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;0;0.0;0.0007102272727272727;0.0
11853789X;0;0;0;1;0;0;0;0;0;0.0;0.0;0.0;0.0016051364365971107;0.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0.0;0.0016051364365971107
118500775;0;1;0;1;1;0;3;2;0;0.0;0.001851851851851852;0.0;0.0016051364365971107;0.0014684287812041115;0.0;0.0023237800154918666;0.002840909090909091;0.0;2;1;5;0.0009406767747579717;0.0014204545454545455;0.0016051364365971107
121686876;0;0;0;0;0;0;1;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.002840909090909091;0.0;2;0;1;0.00012909888974954817;0.0014204545454545455;0.0
118922335;2;0;0;0;0;0;1;0;0;0.0014285714285714286;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;2;0;1;0.00012909888974954817;0.0007142857142857143;0.0
119000016;1;0;0;1;3;1;0;0;2;0.0007142857142857143;0.0;0.0;0.0016051364365971107;0.004405286343612335;0.0022935779816513763;0.0;0.0;0.006230529595015576;1;1;6;0.0021548989867132148;0.00035714285714285714;0.0016051364365971107
119053071;2;1;2;2;2;7;3;12;3;0.0014285714285714286;0.001851851851851852;0.015267175572519083;0.0032102728731942215;0.002936857562408223;0.016055045871559634;0.0023237800154918666;0.017045454545454544;0.009345794392523364;14;2;18;0.007963417544392337;0.009237012987012986;0.0032102728731942215
11904210X;0;1;0;0;0;0;7;0;0;0.0;0.001851851851851852;0.0;0.0;0.0;0.0;0.005422153369481022;0.0;0.0;0;0;8;0.001212334203555479;0.0;0.0
124742823;1;0;0;3;1;4;5;1;0;0.0007142857142857143;0.0;0.0;0.004815409309791332;0.0014684287812041115;0.009174311926605505;0.0038729666924864447;0.0014204545454545455;0.0;2;3;10;0.0024192845667160103;0.0010673701298701298;0.004815409309791332
121382893;0;0;0;0;0;0;0;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002840909090909091;0.0;2;0;0;0.0;0.0014204545454545455;0.0
118550691;0;0;4;0;0;0;0;0;0;0.0;0.0;0.030534351145038167;0.0;0.0;0.0;0.0;0.0;0.0;0;0;4;0.0050890585241730275;0.0;0.0
11852884X;0;0;0;5;4;1;5;4;1;0.0;0.0;0.0;0.008025682182985553;0.005873715124816446;0.0022935779816513763;0.0038729666924864447;0.005681818181818182;0.003115264797507788;4;5;11;0.0025259207660770096;0.002840909090909091;0.008025682182985553
1240907311;0;0;0;0;1;0;0;0;0;0.0;0.0;0.0;0.0;0.0014684287812041115;0.0;0.0;0.0;0.0;0;0;1;0.00024473813020068524;0.0;0.0
118733974;0;0;0;0;0;0;2;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.001549186676994578;0.0;0.0;0;0;2;0.00025819777949909634;0.0;0.0
120207931;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;0;0.0;0.0007102272727272727;0.0
116129689;0;1;0;0;0;0;0;0;0;0.0;0.001851851851851852;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;1;0.00030864197530864197;0.0;0.0
119501651;2;2;0;3;6;1;6;1;2;0.0014285714285714286;0.003703703703703704;0.0;0.004815409309791332;0.00881057268722467;0.0022935779816513763;0.004647560030983733;0.0014204545454545455;0.006230529595015576;3;3;17;0.004280990666429844;0.0014245129870129871;0.004815409309791332
118574078;1;2;0;2;3;5;1;0;0;0.0007142857142857143;0.003703703703703704;0.0;0.0032102728731942215;0.004405286343612335;0.011467889908256881;0.000774593338497289;0.0;0.0;1;2;11;0.0033919122156783684;0.00035714285714285714;0.0032102728731942215
118596799;0;0;0;1;1;2;4;0;2;0.0;0.0;0.0;0.0016051364365971107;0.0014684287812041115;0.0045871559633027525;0.003098373353989156;0.0;0.006230529595015576;0;1;9;0.002564081282251933;0.0;0.0016051364365971107
117116955;0;0;0;0;0;0;0;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002840909090909091;0.0;2;0;0;0.0;0.0014204545454545455;0.0
118667653;0;0;0;1;0;0;0;0;0;0.0;0.0;0.0;0.0016051364365971107;0.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0.0;0.0016051364365971107
11862136X;0;0;0;0;6;1;1;0;0;0.0;0.0;0.0;0.0;0.00881057268722467;0.0022935779816513763;0.000774593338497289;0.0;0.0;0;0;8;0.001979790667895556;0.0;0.0
118510169;0;0;0;0;0;1;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0022935779816513763;0.000774593338497289;0.0014204545454545455;0.0;1;0;2;0.0005113618866914442;0.0007102272727272727;0.0
128589191;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
137350880;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;0;0.0;0.0007102272727272727;0.0
14047076X;0;0;0;0;0;0;0;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002840909090909091;0.0;2;0;0;0.0;0.0014204545454545455;0.0
118579207;0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0014204545454545455;0.0;1;0;1;0.00012909888974954817;0.0007102272727272727;0.0
118763687;0;0;0;0;0;0;0;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002840909090909091;0.0;2;0;0;0.0;0.0014204545454545455;0.0
123384923;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;0;0.0;0.0007102272727272727;0.0
118588893;0;0;0;0;3;1;2;0;0;0.0;0.0;0.0;0.0;0.004405286343612335;0.0022935779816513763;0.001549186676994578;0.0;0.0;0;0;6;0.0013746751670430483;0.0;0.0
11879695X;2;0;1;1;0;1;4;0;2;0.0014285714285714286;0.0;0.007633587786259542;0.0016051364365971107;0.0;0.0022935779816513763;0.003098373353989156;0.0;0.006230529595015576;2;1;8;0.003209344786152608;0.0007142857142857143;0.0016051364365971107
129096164;0;0;0;0;0;2;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0045871559633027525;0.000774593338497289;0.0014204545454545455;0.0;1;0;3;0.0008936248836333402;0.0007102272727272727;0.0
11856109X;1;2;0;8;6;7;10;2;1;0.0007142857142857143;0.003703703703703704;0.0;0.012841091492776886;0.00881057268722467;0.016055045871559634;0.0077459333849728895;0.002840909090909091;0.003115264797507788;3;8;26;0.006571753407494781;0.0017775974025974026;0.012841091492776886
12363816X;1;0;0;0;2;0;0;0;0;0.0007142857142857143;0.0;0.0;0.0;0.002936857562408223;0.0;0.0;0.0;0.0;1;0;2;0.0004894762604013705;0.00035714285714285714;0.0
118632779;0;0;0;0;0;3;1;0;0;0.0;0.0;0.0;0.0;0.0;0.006880733944954129;0.000774593338497289;0.0;0.0;0;0;4;0.0012758878805752363;0.0;0.0
115366490;0;0;0;0;2;0;0;0;0;0.0;0.0;0.0;0.0;0.002936857562408223;0.0;0.0;0.0;0.0;0;0;2;0.0004894762604013705;0.0;0.0
120738864;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
120236974;0;0;0;0;0;0;2;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.001549186676994578;0.0;0.0;0;0;2;0.00025819777949909634;0.0;0.0
115583556;3;0;0;2;4;0;0;0;0;0.002142857142857143;0.0;0.0;0.0032102728731942215;0.005873715124816446;0.0;0.0;0.0;0.0;3;2;4;0.000978952520802741;0.0010714285714285715;0.0032102728731942215
118568043;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
11893466X;0;0;0;0;0;0;2;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.001549186676994578;0.0;0.0;0;0;2;0.00025819777949909634;0.0;0.0
118961446;0;0;0;0;1;0;0;0;0;0.0;0.0;0.0;0.0;0.0014684287812041115;0.0;0.0;0.0;0.0;0;0;1;0.00024473813020068524;0.0;0.0
118720309;0;0;0;0;1;0;0;0;0;0.0;0.0;0.0;0.0;0.0014684287812041115;0.0;0.0;0.0;0.0;0;0;1;0.00024473813020068524;0.0;0.0
119208466;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
118517902;0;0;0;0;1;1;0;1;0;0.0;0.0;0.0;0.0;0.0014684287812041115;0.0022935779816513763;0.0;0.0014204545454545455;0.0;1;0;2;0.0006270011271425814;0.0007102272727272727;0.0
134259742;1;0;0;0;0;0;0;0;0;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;0.0;0.00035714285714285714;0.0
12893252X;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;0;0.0;0.0007102272727272727;0.0
11861794X;0;0;0;0;0;0;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.000774593338497289;0.0;0.0;0;0;1;0.00012909888974954817;0.0;0.0
107088207;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;0;0.0;0.0007102272727272727;0.0
118552759;7;1;0;13;5;2;10;11;0;0.005;0.001851851851851852;0.0;0.02086677367576244;0.007342143906020558;0.0045871559633027525;0.0077459333849728895;0.015625;0.0;18;13;18;0.0035878475176913424;0.0103125;0.02086677367576244
1045587303;2;0;0;0;0;0;0;0;0;0.0014285714285714286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0;0;0.0;0.0007142857142857143;0.0
118559230;21;19;11;31;27;26;69;69;24;0.015;0.03518518518518519;0.08396946564885496;0.04975922953451043;0.039647577092511016;0.05963302752293578;0.053446940356312936;0.09801136363636363;0.07476635514018691;90;31;176;0.0577747584909978;0.056505681818181816;0.04975922953451043
117389102;0;0;0;0;1;0;0;0;0;0.0;0.0;0.0;0.0;0.0014684287812041115;0.0;0.0;0.0;0.0;0;0;1;0.00024473813020068524;0.0;0.0
11855624X;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;0;0.0;0.0007102272727272727;0.0
118539124;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;0;0.0;0.0007102272727272727;0.0
118630369;1;4;0;0;3;2;1;0;0;0.0007142857142857143;0.007407407407407408;0.0;0.0;0.004405286343612335;0.0045871559633027525;0.000774593338497289;0.0;0.0;1;0;10;0.002862407175469964;0.00035714285714285714;0.0
118641182;0;0;0;0;0;0;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009345794392523364;0;0;3;0.001557632398753894;0.0;0.0
118569767;0;0;0;1;1;0;2;0;0;0.0;0.0;0.0;0.0016051364365971107;0.0014684287812041115;0.0;0.001549186676994578;0.0;0.0;0;1;3;0.0005029359096997816;0.0;0.0016051364365971107
118784382;0;0;0;0;0;1;1;0;0;0.0;0.0;0.0;0.0;0.0;0.0022935779816513763;0.000774593338497289;0.0;0.0;0;0;2;0.0005113618866914442;0.0;0.0
118638289;0;0;0;0;0;0;2;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.001549186676994578;0.0;0.0;0;0;2;0.00025819777949909634;0.0;0.0
118601024;0;0;0;1;0;0;0;0;0;0.0;0.0;0.0;0.0016051364365971107;0.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0.0;0.0016051364365971107
118676334;0;1;0;0;1;0;0;2;1;0.0;0.001851851851851852;0.0;0.0;0.0014684287812041115;0.0;0.0;0.002840909090909091;0.003115264797507788;2;0;3;0.0010725909050939588;0.0014204545454545455;0.0
118607871;0;0;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0022935779816513763;0.0;0.0;0.0;0;0;1;0.00038226299694189603;0.0;0.0
118856286;0;0;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0022935779816513763;0.0;0.0;0.0;0;0;1;0.00038226299694189603;0.0;0.0
118512749;5;0;0;2;0;0;3;0;0;0.0035714285714285713;0.0;0.0;0.0032102728731942215;0.0;0.0;0.0023237800154918666;0.0;0.0;5;2;3;0.00038729666924864443;0.0017857142857142857;0.0032102728731942215
11876442X;0;0;0;1;0;0;0;0;0;0.0;0.0;0.0;0.0016051364365971107;0.0;0.0;0.0;0.0;0.0;0;1;0;0.0;0.0;0.0016051364365971107
117345563;0;2;0;0;1;0;0;0;0;0.0;0.003703703703703704;0.0;0.0;0.0014684287812041115;0.0;0.0;0.0;0.0;0;0;3;0.0008620220808179692;0.0;0.0
118619314;1;0;0;0;0;0;0;1;0;0.0007142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;2;0;0;0.0;0.0010673701298701298;0.0
11891118X;0;0;0;1;3;0;0;1;0;0.0;0.0;0.0;0.0016051364365971107;0.004405286343612335;0.0;0.0;0.0014204545454545455;0.0;1;1;3;0.0007342143906020559;0.0007102272727272727;0.0016051364365971107
123821762;2;0;0;2;1;1;1;0;0;0.0014285714285714286;0.0;0.0;0.0032102728731942215;0.0014684287812041115;0.0022935779816513763;0.000774593338497289;0.0;0.0;2;2;3;0.0007561000168921295;0.0007142857142857143;0.0032102728731942215
118582267;0;0;0;0;0;0;0;1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0014204545454545455;0.0;1;0;0;0.0;0.0007102272727272727;0.0
11937160X;0;0;0;0;3;0;0;0;0;0.0;0.0;0.0;0.0;0.004405286343612335;0.0;0.0;0.0;0.0;0;0;3;0.0007342143906020559;0.0;0.0
118871269;2;0;0;0;0;0;0;3;0;0.0014285714285714286;0.0;0.0;0.0;0.0;0.0;0.0;0.004261363636363636;0.0;5;0;0;0.0;0.002844967532467532;0.0
122888162;0;0;0;0;0;0;2;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.001549186676994578;0.0;0.0;0;0;2;0.00025819777949909634;0.0;0.0
